<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.03	05:40:00	2065.323	2065.510	2064.770	2065.013	5	0	200
2024.01.03	05:45:00	2065.008	2065.008	2064.089	2064.432	5	0	200
2024.01.03	05:50:00	2064.410	2064.651	2064.000	2064.325	5	0	199
2024.01.03	05:55:00	2064.281	2064.567	2063.762	2064.061	5	0	200
2024.01.03	06:00:00	2064.024	2064.271	2063.566	2064.101	5	0	200
2024.01.03	06:05:00	2064.100	2064.949	2063.941	2064.437	5	0	200
2024.01.03	06:10:00	2064.429	2065.373	2064.429	2065.151	5	0	200
2024.01.03	06:15:00	2065.127	2065.251	2064.596	2064.775	5	0	200
2024.01.03	06:20:00	2064.726	2064.726	2063.375	2063.968	5	0	200
2024.01.03	06:25:00	2063.966	2064.678	2063.802	2064.576	5	0	200
2024.01.03	06:30:00	2064.575	2064.623	2064.221	2064.534	5	0	200
2024.01.03	06:35:00	2064.526	2064.875	2064.295	2064.652	5	0	200
2024.01.03	06:40:00	2064.648	2064.796	2064.173	2064.221	5	0	200
2024.01.03	06:45:00	2064.186	2064.603	2063.718	2064.517	5	0	200
2024.01.03	06:50:00	2064.519	2065.091	2064.474	2064.636	5	0	200
2024.01.03	06:55:00	2064.624	2064.744	2064.278	2064.300	5	0	200
2024.01.03	07:00:00	2064.268	2064.320	2062.325	2062.325	5	0	200
2024.01.03	07:05:00	2062.340	2063.409	2062.257	2063.098	5	0	200
2024.01.03	07:10:00	2063.120	2063.593	2061.956	2062.209	5	0	200
2024.01.03	07:15:00	2062.223	2062.266	2061.089	2061.621	5	0	200
2024.01.03	07:20:00	2061.612	2062.549	2061.437	2061.524	5	0	200
2024.01.03	07:25:00	2061.517	2061.915	2060.827	2061.487	5	0	200
2024.01.03	07:30:00	2061.488	2061.914	2060.995	2061.813	5	0	200
2024.01.03	07:35:00	2061.819	2062.217	2061.578	2061.977	5	0	200
2024.01.03	07:40:00	2061.984	2063.353	2061.914	2063.295	5	0	200
2024.01.03	07:45:00	2063.317	2063.724	2062.542	2062.809	5	0	200
2024.01.03	07:50:00	2062.786	2063.603	2062.640	2063.472	5	0	200
2024.01.03	07:55:00	2063.472	2063.709	2062.915	2062.915	5	0	200
2024.01.03	08:00:00	2062.910	2063.455	2062.425	2062.811	5	0	200
2024.01.03	08:05:00	2062.838	2064.376	2062.681	2063.735	5	0	200
2024.01.03	08:10:00	2063.728	2064.145	2063.460	2063.698	5	0	199
2024.01.03	08:15:00	2063.691	2063.691	2062.238	2062.472	5	0	199
2024.01.03	08:20:00	2062.506	2062.641	2061.610	2061.737	5	0	199
2024.01.03	08:25:00	2061.732	2061.732	2058.848	2060.660	5	0	199
2024.01.03	08:30:00	2060.702	2061.011	2059.893	2060.876	5	0	200
2024.01.03	08:35:00	2060.863	2061.667	2060.863	2061.149	5	0	200
2024.01.03	08:40:00	2061.120	2061.644	2060.683	2061.634	5	0	200
2024.01.03	08:45:00	2061.668	2061.739	2059.732	2060.032	5	0	200
2024.01.03	08:50:00	2059.981	2060.391	2059.424	2059.976	5	0	200
2024.01.03	08:55:00	2059.966	2060.523	2059.701	2060.083	5	0	200
2024.01.03	09:00:00	2060.050	2060.576	2059.698	2059.964	5	0	200
2024.01.03	09:05:00	2060.009	2060.206	2058.904	2058.965	5	0	200
2024.01.03	09:10:00	2058.998	2059.112	2057.904	2058.397	5	0	199
2024.01.03	09:15:00	2058.428	2058.735	2057.863	2058.558	5	0	200
2024.01.03	09:20:00	2058.611	2059.117	2058.441	2058.532	5	0	200
2024.01.03	09:25:00	2058.521	2059.152	2058.258	2058.814	5	0	200
2024.01.03	09:30:00	2058.815	2059.174	2057.401	2058.489	5	0	199
2024.01.03	09:35:00	2058.475	2058.794	2058.124	2058.264	5	0	200
2024.01.03	09:40:00	2058.307	2058.307	2054.243	2054.948	5	0	200
2024.01.03	09:45:00	2055.002	2056.808	2055.002	2056.528	5	0	199
2024.01.03	09:50:00	2056.482	2056.811	2055.527	2056.184	5	0	199
2024.01.03	09:55:00	2056.173	2056.958	2055.860	2056.796	5	0	200
2024.01.03	10:00:00	2056.744	2057.157	2056.463	2056.911	5	0	199
2024.01.03	10:05:00	2056.914	2057.026	2055.700	2056.280	5	0	200
2024.01.03	10:10:00	2056.275	2056.306	2055.483	2055.674	5	0	199
2024.01.03	10:15:00	2055.692	2055.742	2054.533	2054.533	5	0	199
2024.01.03	10:20:00	2054.533	2055.017	2052.967	2054.669	5	0	199
2024.01.03	10:25:00	2054.623	2054.623	2052.648	2053.057	5	0	200
2024.01.03	10:30:00	2053.087	2054.940	2053.045	2054.912	5	0	199
2024.01.03	10:35:00	2054.910	2055.185	2054.105	2054.813	5	0	200
2024.01.03	10:40:00	2054.831	2055.411	2054.363	2054.701	5	0	200
2024.01.03	10:45:00	2054.759	2055.892	2054.759	2054.805	5	0	199
2024.01.03	10:50:00	2054.789	2055.762	2054.406	2055.152	5	0	200
2024.01.03	10:55:00	2055.140	2055.301	2054.269	2054.849	5	0	200
2024.01.03	11:00:00	2054.850	2055.634	2053.865	2053.955	5	0	199
2024.01.03	11:05:00	2053.919	2054.675	2053.146	2053.296	5	0	200
2024.01.03	11:10:00	2053.297	2053.811	2052.243	2053.184	5	0	200
2024.01.03	11:15:00	2053.126	2053.454	2052.662	2053.057	5	0	200
2024.01.03	11:20:00	2053.068	2053.725	2051.506	2052.354	5	0	200
2024.01.03	11:25:00	2052.353	2052.775	2051.856	2052.310	5	0	200
2024.01.03	11:30:00	2052.313	2052.324	2050.103	2051.146	5	0	199
2024.01.03	11:35:00	2051.189	2051.924	2050.580	2050.814	5	0	200
2024.01.03	11:40:00	2050.848	2050.870	2047.628	2049.145	5	0	200
2024.01.03	11:45:00	2049.166	2049.752	2048.517	2049.499	5	0	200
2024.01.03	11:50:00	2049.530	2049.978	2048.356	2049.369	5	0	200
2024.01.03	11:55:00	2049.391	2049.391	2046.614	2047.617	5	0	200
2024.01.03	12:00:00	2047.648	2048.177	2045.814	2046.131	5	0	199
2024.01.03	12:05:00	2046.135	2046.740	2042.993	2044.783	5	0	199
2024.01.03	12:10:00	2044.833	2045.486	2043.773	2045.486	5	0	199
2024.01.03	12:15:00	2045.440	2046.299	2044.920	2045.385	5	0	199
2024.01.03	12:20:00	2045.438	2045.857	2043.511	2043.572	5	0	200
2024.01.03	12:25:00	2043.542	2044.203	2041.737	2043.551	5	0	200
2024.01.03	12:30:00	2043.499	2045.197	2042.058	2044.428	5	0	200
2024.01.03	12:35:00	2044.488	2045.649	2043.731	2044.696	5	0	199
2024.01.03	12:40:00	2044.731	2046.232	2044.654	2046.016	5	0	200
2024.01.03	12:45:00	2046.009	2048.369	2045.275	2045.779	5	0	199
2024.01.03	12:50:00	2045.773	2046.925	2045.554	2046.604	5	0	199
2024.01.03	12:55:00	2046.554	2046.567	2045.305	2045.712	5	0	200
2024.01.03	13:00:00	2045.749	2047.987	2045.486	2046.134	5	0	199
2024.01.03	13:05:00	2046.144	2046.399	2045.151	2045.601	5	0	200
2024.01.03	13:10:00	2045.614	2046.421	2044.872	2045.318	5	0	199
2024.01.03	13:15:00	2045.284	2046.303	2045.075	2045.324	5	0	200
2024.01.03	13:20:00	2045.296	2045.611	2042.398	2042.897	5	0	199
2024.01.03	13:25:00	2042.938	2043.736	2041.382	2042.722	5	0	200
2024.01.03	13:30:00	2042.775	2043.872	2041.740	2042.960	5	0	199
2024.01.03	13:35:00	2042.981	2044.919	2042.652	2043.973	5	0	200
2024.01.03	13:40:00	2043.940	2044.221	2041.424	2041.977	5	0	200
2024.01.03	13:45:00	2041.929	2041.929	2038.640	2039.938	5	0	199
2024.01.03	13:50:00	2039.887	2041.395	2039.159	2041.072	5	0	200
2024.01.03	13:55:00	2041.121	2041.384	2039.029	2040.974	5	0	200
2024.01.03	14:00:00	2041.027	2042.294	2040.072	2040.072	5	0	200
2024.01.03	14:05:00	2040.085	2040.120	2037.790	2038.375	5	0	200
2024.01.03	14:10:00	2038.336	2038.376	2036.366	2037.315	5	0	200
2024.01.03	14:15:00	2037.284	2037.610	2034.636	2036.430	5	0	199
2024.01.03	14:20:00	2036.461	2036.833	2034.419	2035.929	5	0	200
2024.01.03	14:25:00	2035.934	2037.216	2035.739	2036.979	5	0	200
2024.01.03	14:30:00	2037.030	2037.208	2035.033	2035.601	5	0	200
2024.01.03	14:35:00	2035.567	2035.606	2031.752	2034.816	5	0	200
2024.01.03	14:40:00	2034.843	2035.712	2034.309	2035.008	5	0	200
2024.01.03	14:45:00	2034.958	2037.066	2034.244	2037.066	5	0	199
2024.01.03	14:50:00	2037.065	2038.684	2036.894	2038.198	5	0	200
2024.01.03	14:55:00	2038.138	2039.434	2037.294	2037.822	5	0	200
2024.01.03	15:00:00	2037.770	2048.767	2036.139	2046.796	5	0	199
2024.01.03	15:05:00	2046.830	2047.428	2043.634	2043.634	5	0	199
2024.01.03	15:10:00	2043.700	2044.438	2040.269	2040.575	5	0	199
2024.01.03	15:15:00	2040.626	2040.758	2037.352	2038.166	5	0	199
2024.01.03	15:20:00	2038.115	2038.293	2035.418	2037.261	5	0	199
2024.01.03	15:25:00	2037.225	2039.558	2037.225	2037.464	5	0	200
2024.01.03	15:30:00	2037.326	2038.843	2034.860	2035.906	5	0	199
2024.01.03	15:35:00	2035.863	2036.626	2032.082	2032.708	5	0	199
2024.01.03	15:40:00	2032.729	2034.410	2032.304	2033.833	5	0	199
2024.01.03	15:45:00	2033.865	2033.865	2031.782	2032.972	5	0	199
2024.01.03	15:50:00	2033.026	2035.210	2032.554	2033.929	5	0	200
2024.01.03	15:55:00	2033.879	2033.879	2032.295	2032.552	5	0	199
2024.01.03	16:00:00	2032.601	2035.241	2031.250	2035.214	5	0	199
2024.01.03	16:05:00	2035.246	2036.051	2033.850	2034.629	5	0	199
2024.01.03	16:10:00	2034.664	2035.277	2033.465	2033.751	5	0	200
2024.01.03	16:15:00	2033.688	2034.891	2033.365	2034.705	5	0	199
2024.01.03	16:20:00	2034.657	2035.588	2034.170	2034.337	5	0	200
2024.01.03	16:25:00	2034.307	2034.812	2033.400	2034.030	5	0	200
2024.01.03	16:30:00	2034.076	2034.649	2032.952	2033.811	5	0	199
2024.01.03	16:35:00	2033.852	2034.627	2033.064	2033.074	5	0	199
2024.01.03	16:40:00	2033.052	2033.825	2032.539	2032.908	5	0	200
2024.01.03	16:45:00	2032.948	2033.068	2031.609	2031.772	5	0	200
2024.01.03	16:50:00	2031.772	2032.828	2031.305	2032.395	5	0	199
2024.01.03	16:55:00	2032.412	2032.632	2031.654	2032.375	5	0	200
2024.01.03	17:00:00	2032.423	2032.916	2030.912	2031.910	5	0	199
2024.01.03	17:05:00	2031.939	2032.698	2031.470	2031.725	5	0	200
2024.01.03	17:10:00	2031.697	2033.288	2031.468	2033.165	5	0	199
2024.01.03	17:15:00	2033.179	2033.779	2032.608	2032.779	5	0	200
2024.01.03	17:20:00	2032.749	2033.185	2032.047	2032.141	5	0	199
2024.01.03	17:25:00	2032.134	2033.150	2032.029	2032.742	5	0	200
2024.01.03	17:30:00	2032.740	2032.881	2031.802	2031.973	5	0	200
2024.01.03	17:35:00	2031.972	2032.845	2031.815	2032.028	5	0	200
2024.01.03	17:40:00	2032.026	2032.045	2030.541	2032.045	5	0	200
2024.01.03	17:45:00	2032.050	2032.141	2031.013	2031.529	5	0	199
2024.01.03	17:50:00	2031.572	2031.739	2031.056	2031.638	5	0	200
2024.01.03	17:55:00	2031.628	2033.350	2031.478	2033.303	5	0	200
2024.01.03	18:00:00	2033.311	2035.036	2033.311	2034.519	5	0	200
2024.01.03	18:05:00	2034.488	2034.645	2033.730	2034.141	5	0	200
2024.01.03	18:10:00	2034.128	2034.165	2032.857	2032.932	5	0	200
2024.01.03	18:15:00	2032.979	2034.103	2032.887	2033.744	5	0	200
2024.01.03	18:20:00	2033.789	2034.966	2033.756	2034.844	5	0	200
2024.01.03	18:25:00	2034.822	2035.218	2034.390	2034.878	5	0	199
2024.01.03	18:30:00	2034.927	2035.145	2033.964	2034.604	5	0	199
2024.01.03	18:35:00	2034.609	2035.370	2034.252	2034.960	5	0	199
2024.01.03	18:40:00	2034.965	2035.382	2034.720	2035.257	5	0	200
2024.01.03	18:45:00	2035.266	2036.208	2034.974	2035.966	5	0	200
2024.01.03	18:50:00	2035.920	2036.331	2035.486	2035.879	5	0	200
2024.01.03	18:55:00	2035.881	2036.074	2035.325	2035.754	5	0	200
2024.01.03	19:00:00	2035.765	2037.735	2033.400	2034.003	5	0	200
2024.01.03	19:05:00	2033.985	2034.072	2031.662	2032.940	5	0	199
2024.01.03	19:10:00	2032.895	2033.033	2030.522	2031.232	5	0	199
2024.01.03	19:15:00	2031.219	2034.730	2031.219	2034.172	5	0	199
2024.01.03	19:20:00	2034.122	2034.635	2033.255	2034.635	5	0	199
2024.01.03	19:25:00	2034.614	2039.187	2034.330	2038.712	5	0	199
2024.01.03	19:30:00	2038.679	2042.278	2038.679	2039.486	5	0	199
2024.01.03	19:35:00	2039.459	2039.817	2037.940	2038.184	5	0	199
2024.01.03	19:40:00	2038.198	2038.683	2036.231	2037.964	5	0	199
2024.01.03	19:45:00	2037.934	2038.458	2036.543	2036.585	5	0	199
2024.01.03	19:50:00	2036.562	2036.887	2035.718	2036.180	5	0	200
2024.01.03	19:55:00	2036.171	2037.220	2034.743	2036.620	5	0	199
2024.01.03	20:00:00	2036.583	2038.963	2036.405	2038.415	5	0	200
2024.01.03	20:05:00	2038.372	2039.371	2038.148	2038.551	5	0	199
2024.01.03	20:10:00	2038.536	2039.494	2038.214	2039.412	5	0	200
2024.01.03	20:15:00	2039.360	2042.031	2039.187	2041.441	5	0	199
2024.01.03	20:20:00	2041.459	2041.785	2040.189	2040.355	5	0	200
2024.01.03	20:25:00	2040.353	2041.184	2040.034	2041.070	5	0	200
2024.01.03	20:30:00	2041.063	2041.532	2040.647	2041.241	5	0	200
2024.01.03	20:35:00	2041.244	2041.919	2040.682	2041.782	5	0	199
2024.01.03	20:40:00	2041.734	2041.894	2041.179	2041.388	5	0	200
2024.01.03	20:45:00	2041.438	2042.287	2041.347	2041.687	5	0	200
2024.01.03	20:50:00	2041.710	2041.860	2041.156	2041.643	5	0	200
2024.01.03	20:55:00	2041.686	2042.309	2040.651	2040.956	5	0	200
2024.01.03	21:00:00	2040.996	2041.702	2040.759	2041.232	5	0	200
2024.01.03	21:05:00	2041.230	2041.358	2040.423	2040.442	5	0	200
2024.01.03	21:10:00	2040.448	2040.816	2040.222	2040.641	5	0	200
2024.01.03	21:15:00	2040.590	2040.827	2040.365	2040.523	5	0	199
2024.01.03	21:20:00	2040.522	2041.513	2040.522	2041.463	5	0	200
2024.01.03	21:25:00	2041.457	2041.809	2041.183	2041.457	5	0	200
2024.01.03	21:30:00	2041.452	2041.558	2040.710	2040.946	5	0	200
2024.01.03	21:35:00	2040.958	2040.958	2040.673	2040.933	5	0	200
2024.01.03	21:40:00	2040.938	2041.536	2040.625	2041.050	5	0	200
2024.01.03	21:45:00	2041.118	2041.409	2040.880	2041.030	5	0	200
2024.01.03	21:50:00	2041.098	2041.331	2040.814	2041.108	5	0	200
2024.01.03	21:55:00	2041.111	2041.752	2041.001	2041.175	3	0	200
2024.01.03	23:00:00	2042.001	2042.285	2041.091	2041.914	4	0	600
2024.01.03	23:05:00	2041.901	2042.815	2041.856	2042.781	5	0	600
2024.01.03	23:10:00	2042.802	2042.878	2042.282	2042.675	5	0	599
2024.01.03	23:15:00	2042.709	2042.786	2042.153	2042.213	5	0	599
2024.01.03	23:20:00	2042.209	2042.559	2041.856	2042.350	5	0	600
2024.01.03	23:25:00	2042.349	2042.855	2042.199	2042.334	5	0	599
2024.01.03	23:30:00	2042.294	2042.823	2042.000	2042.514	5	0	600
2024.01.03	23:35:00	2042.516	2042.812	2042.355	2042.539	5	0	600
2024.01.03	23:40:00	2042.533	2043.382	2042.357	2043.160	5	0	600
2024.01.03	23:45:00	2043.156	2043.555	2042.672	2043.364	5	0	599
2024.01.03	23:50:00	2043.454	2043.665	2042.901	2042.906	5	0	599
2024.01.03	23:55:00	2042.893	2043.251	2042.589	2042.666	5	0	600
2024.01.04	00:00:00	2042.657	2043.158	2042.296	2042.831	5	0	200
2024.01.04	00:05:00	2042.821	2043.108	2042.162	2042.276	5	0	199
2024.01.04	00:10:00	2042.335	2042.809	2042.166	2042.756	5	0	200
2024.01.04	00:15:00	2042.751	2043.186	2042.668	2043.059	5	0	199
2024.01.04	00:20:00	2043.048	2043.121	2042.661	2042.757	5	0	200
2024.01.04	00:25:00	2042.758	2042.993	2042.679	2042.931	5	0	200
2024.01.04	00:30:00	2042.931	2042.945	2042.310	2042.691	5	0	200
2024.01.04	00:35:00	2042.685	2042.783	2042.208	2042.459	5	0	200
2024.01.04	00:40:00	2042.460	2042.482	2042.029	2042.287	5	0	200
2024.01.04	00:45:00	2042.303	2042.752	2042.004	2042.563	5	0	200
2024.01.04	00:50:00	2042.592	2042.592	2041.533	2041.821	5	0	199
2024.01.04	00:55:00	2041.805	2042.311	2041.797	2042.090	5	0	200
2024.01.04	01:00:00	2042.089	2042.551	2041.520	2042.230	5	0	199
2024.01.04	01:05:00	2042.227	2042.785	2042.056	2042.267	5	0	199
2024.01.04	01:10:00	2042.247	2042.413	2041.802	2042.080	5	0	200
2024.01.04	01:15:00	2042.084	2043.284	2041.932	2043.054	5	0	200
2024.01.04	01:20:00	2043.022	2043.022	2042.195	2042.535	5	0	200
2024.01.04	01:25:00	2042.529	2042.559	2040.646	2041.121	5	0	200
2024.01.04	01:30:00	2041.110	2041.367	2040.632	2040.664	5	0	200
2024.01.04	01:35:00	2040.640	2040.969	2040.044	2040.327	5	0	200
2024.01.04	01:40:00	2040.296	2040.814	2040.181	2040.669	5	0	200
2024.01.04	01:45:00	2040.721	2041.535	2040.534	2041.274	5	0	200
2024.01.04	01:50:00	2041.249	2041.975	2041.151	2041.950	5	0	200
2024.01.04	01:55:00	2041.929	2042.349	2041.736	2042.197	5	0	199
2024.01.04	02:00:00	2042.207	2043.990	2042.207	2043.208	5	0	200
2024.01.04	02:05:00	2043.249	2043.616	2042.666	2043.102	5	0	200
2024.01.04	02:10:00	2043.104	2044.092	2043.000	2043.881	5	0	200
2024.01.04	02:15:00	2043.877	2044.650	2043.356	2044.339	5	0	200
2024.01.04	02:20:00	2044.382	2044.541	2043.630	2043.947	5	0	200
2024.01.04	02:25:00	2043.943	2044.381	2043.933	2044.176	5	0	200
2024.01.04	02:30:00	2044.145	2044.271	2043.633	2043.817	5	0	199
2024.01.04	02:35:00	2043.800	2043.834	2043.348	2043.446	5	0	199
2024.01.04	02:40:00	2043.438	2043.616	2042.603	2043.197	5	0	200
2024.01.04	02:45:00	2043.146	2043.428	2042.728	2043.314	5	0	200
2024.01.04	02:50:00	2043.305	2043.895	2042.919	2043.764	5	0	199
2024.01.04	02:55:00	2043.807	2044.762	2043.623	2044.586	5	0	200
2024.01.04	03:00:00	2044.619	2045.321	2044.092	2045.321	5	0	199
2024.01.04	03:05:00	2045.269	2045.532	2044.752	2044.995	5	0	199
2024.01.04	03:10:00	2044.959	2045.551	2044.959	2045.318	5	0	199
2024.01.04	03:15:00	2045.322	2045.755	2045.177	2045.672	5	0	199
2024.01.04	03:20:00	2045.668	2046.061	2045.530	2045.960	5	0	199
2024.01.04	03:25:00	2045.965	2046.591	2045.926	2046.398	5	0	200
2024.01.04	03:30:00	2046.424	2046.755	2045.952	2046.225	5	0	199
2024.01.04	03:35:00	2046.270	2046.960	2046.202	2046.631	5	0	200
2024.01.04	03:40:00	2046.612	2046.612	2045.794	2045.918	5	0	200
2024.01.04	03:45:00	2045.875	2046.280	2045.628	2046.238	5	0	200
2024.01.04	03:50:00	2046.237	2046.358	2045.426	2045.509	5	0	199
2024.01.04	03:55:00	2045.514	2045.514	2044.564	2044.684	5	0	200
2024.01.04	04:00:00	2044.682	2044.682	2043.722	2044.206	5	0	200
2024.01.04	04:05:00	2044.212	2044.649	2042.940	2042.940	5	0	200
2024.01.04	04:10:00	2042.979	2043.619	2042.689	2043.455	5	0	200
2024.01.04	04:15:00	2043.455	2043.905	2043.406	2043.568	5	0	200
2024.01.04	04:20:00	2043.565	2043.565	2042.370	2042.792	5	0	200
2024.01.04	04:25:00	2042.758	2043.254	2042.482	2043.190	5	0	200
2024.01.04	04:30:00	2043.182	2044.053	2043.134	2043.644	5	0	200
2024.01.04	04:35:00	2043.658	2044.202	2043.658	2044.006	5	0	200
2024.01.04	04:40:00	2043.978	2044.587	2043.978	2044.322	5	0	199
2024.01.04	04:45:00	2044.274	2044.372	2043.096	2043.341	5	0	200
2024.01.04	04:50:00	2043.324	2043.383	2042.767	2042.922	5	0	200
2024.01.04	04:55:00	2042.926	2043.188	2042.614	2043.012	5	0	200
2024.01.04	05:00:00	2042.998	2043.350	2042.382	2043.079	5	0	200
2024.01.04	05:05:00	2043.084	2043.393	2042.953	2043.092	5	0	200
2024.01.04	05:10:00	2043.093	2043.331	2042.868	2043.171	5	0	200
2024.01.04	05:15:00	2043.181	2043.693	2043.181	2043.551	5	0	200
2024.01.04	05:20:00	2043.548	2043.769	2043.412	2043.436	5	0	200
2024.01.04	05:25:00	2043.437	2043.565	2043.218	2043.391	5	0	200
2024.01.04	05:30:00	2043.391	2044.270	2043.103	2043.193	5	0	200
2024.01.04	05:35:00	2043.189	2043.281	2042.312	2042.952	5	0	199
2024.01.04	05:40:00	2042.954	2043.521	2042.866	2043.363	5	0	200
2024.01.04	05:45:00	2043.362	2043.916	2043.195	2043.808	5	0	200
2024.01.04	05:50:00	2043.800	2044.159	2043.459	2043.966	5	0	199
2024.01.04	05:55:00	2043.969	2044.158	2043.620	2043.774	5	0	200
2024.01.04	06:00:00	2043.781	2044.932	2043.571	2044.623	5	0	200
2024.01.04	06:05:00	2044.647	2044.860	2044.357	2044.458	5	0	199
2024.01.04	06:10:00	2044.466	2045.176	2044.287	2045.116	5	0	200
2024.01.04	06:15:00	2045.102	2046.190	2044.817	2046.111	5	0	200
2024.01.04	06:20:00	2046.110	2047.331	2046.096	2047.099	5	0	199
2024.01.04	06:25:00	2047.105	2048.590	2046.831	2047.024	5	0	199
2024.01.04	06:30:00	2046.979	2047.921	2046.831	2047.292	5	0	200
2024.01.04	06:35:00	2047.288	2047.445	2046.558	2046.786	5	0	199
2024.01.04	06:40:00	2046.768	2046.768	2045.872	2045.901	5	0	200
2024.01.04	06:45:00	2045.890	2046.179	2045.197	2045.775	5	0	200
2024.01.04	06:50:00	2045.829	2046.647	2045.645	2046.579	5	0	200
2024.01.04	06:55:00	2046.576	2047.620	2046.566	2047.203	5	0	200
2024.01.04	07:00:00	2047.160	2048.353	2046.885	2047.983	5	0	200
2024.01.04	07:05:00	2047.949	2048.500	2047.145	2048.277	5	0	200
2024.01.04	07:10:00	2048.284	2048.295	2047.252	2047.720	5	0	200
2024.01.04	07:15:00	2047.770	2047.820	2046.482	2047.042	5	0	200
2024.01.04	07:20:00	2047.018	2047.617	2046.777	2047.246	5	0	200
2024.01.04	07:25:00	2047.246	2048.686	2047.246	2048.179	5	0	200
2024.01.04	07:30:00	2048.175	2048.909	2046.648	2047.722	5	0	200
2024.01.04	07:35:00	2047.674	2049.222	2047.564	2048.961	5	0	200
2024.01.04	07:40:00	2049.001	2049.550	2048.237	2049.270	5	0	199
2024.01.04	07:45:00	2049.320	2049.439	2048.089	2048.201	5	0	200
2024.01.04	07:50:00	2048.253	2048.813	2047.903	2047.953	5	0	200
2024.01.04	07:55:00	2047.967	2048.089	2047.160	2047.599	5	0	200
2024.01.04	08:00:00	2047.654	2047.848	2046.673	2047.184	5	0	200
2024.01.04	08:05:00	2047.142	2048.584	2046.910	2047.530	5	0	199
2024.01.04	08:10:00	2047.483	2047.973	2046.941	2047.638	5	0	200
2024.01.04	08:15:00	2047.607	2048.435	2047.033	2047.226	5	0	200
2024.01.04	08:20:00	2047.249	2047.882	2046.847	2047.729	5	0	199
2024.01.04	08:25:00	2047.703	2048.153	2047.217	2047.346	5	0	200
2024.01.04	08:30:00	2047.351	2047.527	2046.788	2046.835	5	0	199
2024.01.04	08:35:00	2046.864	2046.953	2045.597	2045.597	5	0	199
2024.01.04	08:40:00	2045.608	2046.351	2045.398	2045.899	5	0	200
2024.01.04	08:45:00	2045.909	2047.209	2045.407	2046.912	5	0	200
2024.01.04	08:50:00	2046.879	2047.477	2046.593	2046.607	5	0	200
2024.01.04	08:55:00	2046.565	2046.846	2046.068	2046.763	5	0	200
2024.01.04	09:00:00	2046.717	2047.752	2046.294	2047.428	5	0	200
2024.01.04	09:05:00	2047.417	2047.531	2046.818	2047.021	5	0	200
2024.01.04	09:10:00	2047.066	2048.367	2047.052	2048.097	5	0	199
2024.01.04	09:15:00	2048.096	2048.798	2047.676	2047.676	5	0	200
2024.01.04	09:20:00	2047.650	2047.897	2047.041	2047.157	5	0	200
2024.01.04	09:25:00	2047.197	2047.199	2046.267	2047.077	5	0	200
2024.01.04	09:30:00	2047.086	2049.027	2047.086	2048.985	5	0	200
2024.01.04	09:35:00	2049.028	2050.509	2048.955	2050.011	5	0	200
2024.01.04	09:40:00	2049.958	2050.958	2049.377	2049.838	5	0	199
2024.01.04	09:45:00	2049.805	2050.312	2048.832	2049.001	5	0	200
2024.01.04	09:50:00	2049.000	2049.230	2048.436	2049.085	5	0	200
2024.01.04	09:55:00	2049.082	2049.143	2047.688	2047.995	5	0	200
2024.01.04	10:00:00	2048.020	2048.020	2046.789	2047.198	5	0	199
2024.01.04	10:05:00	2047.203	2048.620	2046.998	2048.232	5	0	200
2024.01.04	10:10:00	2048.237	2048.890	2047.777	2048.212	5	0	200
2024.01.04	10:15:00	2048.259	2048.837	2048.096	2048.740	5	0	199
2024.01.04	10:20:00	2048.714	2049.171	2048.277	2048.452	5	0	200
2024.01.04	10:25:00	2048.451	2050.826	2048.451	2049.280	5	0	199
2024.01.04	10:30:00	2049.294	2049.655	2048.793	2048.864	5	0	200
2024.01.04	10:35:00	2048.854	2048.980	2048.434	2048.971	5	0	200
2024.01.04	10:40:00	2048.973	2049.207	2047.899	2048.200	5	0	200
2024.01.04	10:45:00	2048.184	2048.496	2046.770	2046.960	5	0	200
2024.01.04	10:50:00	2046.908	2047.449	2046.625	2047.449	5	0	200
2024.01.04	10:55:00	2047.461	2048.113	2047.224	2047.887	5	0	199
2024.01.04	11:00:00	2047.882	2047.884	2047.031	2047.249	5	0	199
2024.01.04	11:05:00	2047.247	2048.350	2047.247	2047.711	5	0	200
2024.01.04	11:10:00	2047.731	2048.130	2047.306	2047.727	5	0	200
2024.01.04	11:15:00	2047.723	2048.233	2047.477	2048.061	5	0	199
2024.01.04	11:20:00	2048.087	2048.402	2047.480	2047.752	5	0	199
2024.01.04	11:25:00	2047.750	2048.008	2047.580	2047.701	5	0	199
2024.01.04	11:30:00	2047.710	2048.228	2047.184	2047.955	5	0	200
